карл	карл	карл
святло	будет	будет
святло	свет	свет
!	!	!
кава	кофе	кофе
.	.	.
,	,	,
дай	дай	дай
мне	мне	мне
!	!	!
у	в	в
нідэрландах	нидерландах	нидерландах
звычай	обычай	обычай
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
што	что	что
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
што	когда	когда
пры	при	при
дома	дома	дома
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
так	так	так
«	«	«
»	»	»
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
.	.	.
.	.	.
.	.	.
на	на	на
.	.	.
.	.	.
.	.	.
і	и	и
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
не	не	не
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
а	а	а
звычайна	обычно	обычно
я	я	я
іду	иду	иду
«	«	«
«	«	«
ты	ты	ты
ты	будешь	будешь
пасля	после	после
?	?	?
»	»	»
»	»	»
—	—	—
«	«	«
«	«	«
,	,	,
буду	буду	буду
»	»	»
»	»	»
буду	.	.
яго	его	его
стары	старый	старый
кот	кот	кот
як	как	как
,	,	,
я	я	я
не	не	не
,	,	,
што	что	что
я	я	я
не	не	не
спяваць	петь	петь
.	.	.
мяне	меня	меня
.	.	.
даруйце	простите	простите
,	,	,
нас	нас	нас
нас	нас	нас
дэмакратыя	демократия	демократия
дэмакратыя	демократия	демократия
ці	или	или
ці	или	или
не	не	не
дэмакратыя	демократия	демократия
дэмакратыя	демократия	демократия
?	?	?
?	?	?
ці	или	или
ці	или	или
вы	вы	вы
нас	нас	нас
нас	нас	нас
?	?	?
?	?	?
мой	мой	мой
брат	брат	брат
зараз	сейчас	сейчас
брат	безработный	безработный
.	.	.
я	я	я
амерыканскую	американскую	американскую
ежу	еду	еду
.	.	.
жыве	живёт	живёт
на	на	на
альфе	альфе	альфе
sysko	sysko	sysko
,	,	,
ты	ты	ты
том	том	том
жыве	живёт	живёт
тут	здесь	здесь
?	?	?
адукацыя	образование	образование
ў	в	в
свеце	мире	мире
мяне	меня	меня
куды	куда	куда
ты	ты	ты
ўчора	вчера	вчера
хадзіў	ходил	ходил
?	?	?
сэнс	смысл	смысл
ў	в	в
дэталях	деталях	деталях
,	,	,
вы	вы	вы
не	не	не
на	на	на
дыване	ковре	ковре
—	—	—
клас	класс	класс
.	.	.
сіноптыкі	синоптики	синоптики
ў	в	в
рэгіёне	регионе	регионе
папярэджанне	предупреждение	предупреждение
.	.	.
,	,	,
.	.	.
чамусьці	почему-то	почему-то
я	я	я
я	я	я
не	не	не
unifont	unifont	unifont
,	,	,
,	,	,
,	,	,
я	я	я
я	я	я
яго	его	его
,	,	,
,	,	,
,	,	,
таму	поэтому	поэтому
мне	мне	мне
сабраць	собрать	собрать
dmenu	dmenu	dmenu
падтрымкі	поддержки	поддержки
xft	xft	xft
,	,	,
,	,	,
,	,	,
каб	чтобы	чтобы
элементы	элементы	элементы
меню	меню	меню
на	на	на
але	но	но
.	.	.
ён	он	он
лекар	врач	врач
і	и	и
пісьменнік	писатель	писатель
.	.	.
я	я	я
забыў	забыл	забыл
,	,	,
была	была	была
субота	суббота	суббота
ці	или	или
нядзеля	воскресенье	воскресенье
.	.	.
я	я	я
хачу	хочу	хочу
гэтага	этого	этого
.	.	.
дом	дом	дом
,	,	,
,	,	,
томам	томом	томом
,	,	,
,	,	,
.	.	.
не	не	не
!	!	!
я	я	я
не	не	не
,	,	,
адкуль	откуда	откуда
прыйшло	пришло	пришло
.	.	.
не	не	не
аб	о	о
—	—	—
афіцыйная	официальный	официальный
мова	язык	язык
ў	в	в
.	.	.
мяне	меня	меня
мяне	три	три
сабакі	собаки	собаки
.	.	.
як	как	как
хутка	быстро	быстро
том	том	том
мае	мои	мои
.	.	.
дачка	дочь	дочь
ў	в	в
тэатры	театре	театре
.	.	.
ты	ты	ты
.	.	.
,	,	,
не	не	не
мяне	меня	меня
.	.	.
вайна	война	война
пекла	ад	ад
.	.	.
ты	ты	ты
п'еш	пьёшь	пьёшь
каву	кофе	кофе
?	?	?
маё	моё	моё
хобі	хобби	хобби
музыка	музыка	музыка
.	.	.
лёд	лёд	лёд
растае	тает	тает
ў	в	в
.	.	.
маці	мать	мать
ў	в	в
ў	в	в
югаславіі	югославии	югославии
ў	в	в
ў	в	в
1910	1910	1910
.	.	.
tatoeba	tatoeba	tatoeba
:	:	:
на	на	на
.	.	.
пячэнне	печенье	печенье
,	,	,
круглая	круглая	круглая
дзе	где	где
ты	ты	ты
будзеш	будешь	будешь
?	?	?
сабе	себе	себе
на	на	на
!	!	!
можа	может	может
,	,	,
,	,	,
ты	ты	ты
,	,	,
,	,	,
дзе	где	где
яна	она	она
жыве	живёт	живёт
?	?	?
,	,	,
і	и	и
яшчэ	ещё	ещё
!	!	!
рэвалюцыю	революцию	революцию
,	,	,
але	но	но
.	.	.
ён	он	он
мне	мне	мне
свой	свой	свой
фотаальбом	фотоальбом	фотоальбом
.	.	.
на	на	на
кніжнай	книжной	книжной
толькі	только	только
кнігі	книги	книги
.	.	.
з	с	с
.	.	.
на	на	на
мяне	меня	меня
нават	даже	даже
не	не	не
.	.	.
сіні	синий	синий
дом	дом	дом
.	.	.
кліент	клиент	клиент
заўсёды	всегда	всегда
.	.	.
пакой	комната	комната
на	на	на
пакой	этаже	этаже
.	.	.
ты	ты	ты
за	за	за
ці	или	или
абортаў	абортов	абортов
?	?	?
дзіця	ребёнок	ребёнок
ляжыць	лежит	лежит
на	на	на
ложку	кровати	кровати
.	.	.
мы	мы	мы
пайшлі	пошли	пошли
у	в	в
парк	парк	парк
.	.	.
амаль	почти	почти
такіх	таких	таких
людзей	людей	людей
,	,	,
б	бы	бы
жылі	жили	жили
ста	ста	ста
.	.	.
я	я	я
жыву	живу	живу
ў	в	в
японіі	японии	японии
.	.	.
я	я	я
блузку	блузку	блузку
.	.	.
вы	вы	вы
вы	вы	вы
на	на	на
на	на	на
сказы	предложения	предложения
на	на	на
на	на	на
і	и	и
,	,	,
,	,	,
вельмі	очень	очень
верагодна	вероятно	вероятно
,	,	,
,	,	,
што	что	что
вы	вы	вы
вы	вы	вы
—	—	—
boracasli	boracasli	boracasli
я	я	я
гук	звук	звук
барабана	барабана	барабана
.	.	.
вельмі	очень	очень
наіўная	наивная	наивная
і	и	и
даверлівая	доверчивая	доверчивая
дзяўчына	девушка	девушка
.	.	.
.	.	.
,	,	,
.	.	.
цябе	тебя	тебя
шмат	много	много
кніг	книг	книг
.	.	.
што	что	что
за	за	за
кніга	книга	книга
?	?	?
людзі	люди	люди
часта	часто	часто
не	не	не
могуць	могут	могут
перадаць	передать	передать
у	в	в
суд	суд	суд
,	,	,
бо	так	так
закону	по	по
парнаграфію	о	о
панядзелак	понедельник	понедельник
ідзе	идёт	идёт
панядзелак	после	после
.	.	.
я	я	я
не	не	не
на	на	на
.	.	.
за	за	за
песня	эта	эта
заўжды	всегда	всегда
мне	мне	мне
пра	о	о
.	.	.
вы	вы	вы
хочаце	хотите	хотите
мой	мой	мой
?	?	?
ён	он	он
вельмі	очень	очень
...	...	...
вера	вера	вера
цуды	чудеса	чудеса
!	!	!
ён	он	он
ў	в	в
банцы	банке	банке
.	.	.
верны	верный	верный
скарб	настоящее	настоящее
скарб	сокровище	сокровище
.	.	.
ён	он	он
менавіта	именно	именно
той	тот	тот
,	,	,
хто	кто	кто
мне	мне	мне
.	.	.
я	я	я
,	,	,
але	но	но
не	не	не
аніякіх	никаких	никаких
гукаў	звуков	звуков
.	.	.
.	.	.
пачакай	подожди	подожди
.	.	.
.	.	.
я	я	я
прыгатую	приготовлю	приготовлю
табе	тебе	тебе
.	.	.
.	.	.
вы	вы	вы
гульню	эту	эту
гульню	игру	игру
?	?	?
кітайскіх	китайских	китайских
.	.	.
